1238.37,491.537
1251.06,914.145
484.262,479.326
1798.41,249.368
1022.96,270.223
344.223,882.235
1876.71,539.129
1194.63,966.01
736.626,774.325
1018.05,823.845
109.634,857.555
576.999,585.179
341.416,63.0489
1809.46,917.679
651.375,747.878
378.487,700.64
1533.42,313.124
94.7241,755.462
918.473,821.307
1850.92,108.231
445.028,896.085
1137.63,217.908
820.767,342.013
426.2,486.235
705.695,11.4401
1512.25,482.668
1092.66,1031.98
1351.34,624.64
875.087,662.977
546.009,951.55
905.375,477.462
116.768,262.575
318.729,972.309
1465.01,521.615
509.171,408.95
486.309,898.816
532.677,418.43
