1609.78,376.751
1542.42,746.336
46.4265,219.289
255.989,862.986
370.944,865.717
86.8889,491.376
340.013,924.717
966.771,269.291
312.823,317.044
1488.05,813.144
1438.4,762.05
319.431,1041.98
1632.59,433.566
709.437,888.147
180.093,719.246
652.485,267.267
1681.76,370.549
154.248,394.329
1444.25,242.394
506.365,372.156
511.92,227.901
182.782,403.68
1781.69,3.98474
588.576,342.431
912.451,988.473
1364.96,720.853
110.628,64.27
397.958,235.1
1023.14,902.48
1224.98,1039.12
987.002,796.755
837.022,30.5925
598.925,954.056
804.804,648.195
870.819,259.844
1315.38,196.441
1765.55,455.964
