1278.11,254.74
914.238,725.46
1014.9,592.767
866.484,158.533
910.781,952.383
176.426,923.61
1559.12,453.021
16.5234,1049.05
958.945,373.03
1879.69,730.898
1822.97,52.5037
871.582,287.073
1609.16,349.464
156.855,214.266
136.641,103.755
1259.12,952.086
1084.86,761.814
754.688,497.153
1916.43,296.796
1819.63,432.092
364.219,216.804
131.484,152.238
501.738,316.077
583.652,654.104
457.441,641.975
1274.53,909.635
472.91,452.098
1229.53,629.517
1844.47,674.934
957.539,1079.74
888.809,728.064
460.723,474.741
312.246,527.443
278.262,451.241
1803.87,701.697
583.594,706.443
312.305,1044.9
