1908.46,184.076
1110.82,164.927
1348.01,794.839
1143.81,659.213
1632.89,626.88
1215.23,505.789
620.273,170.596
979.512,237.7
534.961,620.815
1269.08,872.457
1271.95,193.403
1898.5,192.085
318.105,872.952
1438.36,820.283
792.188,379.688
937.031,836.598
1263.93,845.035
1091.6,845.497
1491.74,344.158
607.559,399.496
1579.34,934.387
607.09,415.118
1810.78,428.302
1706.19,680.24
1784.47,470.094
540.586,451.736
346.172,304.08
1160.21,962.007
700.02,164.07
72.7734,553.414
1079.18,952.383
675.645,698.961
314.531,377.117
496.816,668.507
602.754,296.697
1224.55,178.605
332.402,600.084
