1065.7,481.382
1441.5,702.632
1221.77,769.569
935.956,477.044
574.016,717.51
1619.49,742.126
1411.16,336.646
971.858,754.755
998.521,63.8844
631.786,129.408
1250.42,741.708
39.0006,1028.29
1805.25,424.921
1651.53,744.44
1472.08,550.955
1451.5,115.3
1402.5,842.387
726.218,25.9651
467.189,742.994
1341.63,908.907
1099.79,444.588
1334.56,666.544
759.255,353.067
941.453,657.739
684.879,474.088
1401.22,432.248
1347.95,672.746
902.393,332.18
945.779,129.343
668.682,14.7821
829.889,104.085
643.949,432.73
1642.59,961.737
1603.35,485.431
1717.2,728.597
816.089,89.3032
