1247.55,975.683
634.535,759.029
675.056,762.21
591.85,486.878
1444.84,724.773
1455.77,543.628
103.67,377.201
335.394,622.616
152.903,937.571
1277.61,108.745
1582.89,75.7101
110.687,560.113
978.874,820.696
1204.87,845.183
1060.79,701.797
347.205,763.56
738.03,380.479
1090.85,20.8878
944.435,1005.5
690.784,1014.86
1166.86,64.977
1490.85,196.184
857.136,246.476
1118.5,681.23
1715.79,11.4079
106.886,343.105
130.509,402.877
1377.65,693.474
244.821,1004.35
1884.19,259.169
536.244,614.389
663.771,917.808
1623.41,827.38
607.228,373.827
1593.47,707.099
1370.34,291.432
1661.36,749.742
