1516.87,536.847
658.099,597.422
295.691,861.604
862.282,516.088
1235.57,643.6
295.516,523.801
298.615,844.026
855.558,980.021
429.884,626.311
1455.94,887.955
256.574,325.367
257.802,663.781
1246.67,305.925
184.654,547.195
337.44,612.493
534.373,873.719
1143.12,522.58
614.947,423.797
1172.3,800.515
135.83,121.278
1576.16,392.015
1204.46,926.002
689.79,886.573
492.507,33.8382
645.118,1011.67
1328.77,553.686
1727.6,803.118
1711.29,867.163
344.515,874.49
1408.64,953.446
1681.41,635.888
1385.43,308.432
1601.36,890.943
402.928,522.515
595.885,973.659
350.011,834.739
