1180.13,448.026
1598.09,710.023
1384.78,72.4644
881.285,828.826
839.712,720.499
1066.29,1035.65
857.019,728.951
1794.85,105.756
1746.67,95.3124
1263.11,324.628
1496.7,152.738
150.389,616.092
953.322,952.257
821.235,621.555
952.211,333.176
1142.71,1022.12
799.893,243.294
459.88,662.495
801.296,71.4361
1743.22,1039.73
988.464,454.357
627.05,815.137
661.198,479.969
916.427,389.541
476.778,165.527
1297.84,252.87
201.727,610.083
495.372,512.264
1527.22,10.958
95.3088,52.123
1398,55.69
548.874,623.837
583.138,873.365
232.016,629.782
1443.02,109.066
