0,1060,476
0,1060,478
0,1060,479
0,1061,479
0,1062,480
0,1063,480
0,1065,481
0,1065,482
0,1066,482
0,1068,483
0,1070,484
0,1074,486
0,1081,489
0,1086,490
0,1099,495
0,1118,502
0,1133,507
0,1154,513
0,1164,516
0,1177,520
0,1184,522
0,1190,525
0,1194,527
0,1200,530
0,1204,533
0,1212,536
0,1220,538
0,1234,543
0,1255,550
0,1271,554
0,1298,561
0,1319,566
0,1341,571
0,1355,576
0,1371,581
0,1379,585
0,1388,589
0,1391,592
0,1396,596
0,1398,600
0,1399,606
0,1400,614
0,1401,619
0,1402,628
0,1402,633
0,1402,638
0,1402,640
0,1402,642
0,1402,643
0,1402,645
0,1402,646
0,1402,648
0,1402,650
0,1401,654
0,1401,655
0,1401,659
0,1402,661
0,1404,665
0,1406,668
0,1411,674
0,1415,678
0,1421,683
0,1428,687
0,1429,688
0,1431,689
0,1431,690
0,1431,691
0,1432,692
0,1432,693
0,1433,694
0,1435,695
0,1436,696
1,1437,697
1,1438,698
1,1439,698
1,1440,700
1,1440,701
1,1441,703
1,1442,703
1,1443,705
1,1441,707
1,1439,709
1,1428,715
1,1416,721
1,1397,727
1,1385,730
1,1368,733
1,1357,734
1,1341,735
1,1331,735
1,1325,735
1,1312,735
1,1298,735
1,1288,735
1,1277,735
1,1266,735
1,1263,735
1,1260,735
1,1257,735
1,1256,735
1,1254,735
1,1253,735
1,1251,737
1,1248,739
1,1244,743
1,1241,745
1,1235,750
1,1233,753
1,1229,757
1,1227,759
1,1226,760
1,1226,762
2,1226,763
2,1226,764
2,1226,765
2,1226,767
2,1226,768
2,1226,769
2,1226,772
2,1226,773
2,1226,774
2,1225,774
2,1222,772
2,1209,765
2,1192,757
2,1169,748
2,1161,745
2,1153,740
2,1144,734
2,1137,729
2,1131,723
2,1127,718
2,1120,703
2,1114,690
2,1102,669
2,1093,655
2,1078,637
2,1067,625
2,1049,609
2,1038,602
2,1023,590
2,1006,577
2,992,564
2,975,551
2,971,548
2,970,546
2,970,544
2,970,538
2,970,531
2,971,520
2,972,516
2,972,514
2,972,512
2,972,509
2,972,506
2,972,502
2,972,499
2,970,496
2,968,494
2,967,493
2,966,493
2,964,493
2,962,493
2,958,493
2,955,493
2,951,493
2,950,493
2,948,492
2,946,491
2,944,491
2,943,491
2,943,490
2,942,490
2,941,489
2,940,488
2,939,485
3,939,484
3,938,483
3,937,482
3,935,484
3,929,493
3,913,510
3,902,521
3,874,546
3,849,565
3,819,587
3,803,597
3,789,609
3,781,615
3,767,626
3,756,637
3,743,649
3,735,657
3,730,660
3,725,662
3,724,662
3,719,664
3,714,666
3,703,671
3,691,675
3,671,681
3,661,684
3,648,687
3,643,688
3,639,689
3,637,690
3,635,691
3,633,692
3,632,693
3,629,695
3,626,696
3,623,697
3,619,697
3,615,697
3,610,697
3,606,697
3,599,697
3,594,697
3,588,697
3,584,699
3,582,699
3,579,700
3,578,702
3,578,703
3,577,704
3,577,706
3,577,707
3,576,708
4,576,709
4,575,710
4,574,711
4,574,712
4,573,713
4,573,714
4,577,714
4,599,711
4,626,708
4,674,704
4,704,701
4,775,694
4,812,691
4,878,684
4,925,677
4,983,667
4,1008,663
4,1032,659
4,1045,657
4,1062,657
4,1074,657
4,1094,657
4,1110,657
4,1144,657
4,1171,657
4,1208,657
4,1231,657
4,1239,657
4,1256,657
4,1276,660
4,1286,663
4,1301,666
4,1311,668
4,1324,671
4,1333,673
4,1348,676
4,1358,679
4,1376,686
4,1390,691
4,1413,699
4,1429,707
4,1450,717
4,1460,723
4,1474,732
4,1483,739
4,1495,748
4,1503,752
4,1515,756
4,1522,759
4,1535,762
4,1543,765
4,1552,767
4,1556,768
4,1560,769
4,1564,769
4,1566,769
4,1567,768
4,1569,768
4,1570,768
4,1572,767
4,1574,767
4,1577,765
4,1579,765
4,1580,764
4,1582,764
4,1583,764
4,1587,761
4,1589,760
4,1592,758
4,1593,758
4,1594,757
4,1594,756
4,1595,756
4,1596,754
4,1597,754
4,1599,752
4,1600,752
4,1601,752
4,1601,751
4,1603,750
4,1604,750
4,1605,748
4,1606,747
4,1608,746
4,1609,745
4,1611,744
5,1612,744
5,1614,744
5,1615,744
5,1616,744
5,1617,745
5,1617,744
5,1615,739
5,1604,717
5,1590,693
5,1562,660
5,1541,634
5,1511,593
5,1494,566
5,1471,529
5,1462,512
5,1455,498
5,1452,491
5,1450,488
5,1446,485
5,1445,484
5,1443,481
5,1440,477
5,1433,466
5,1428,458
5,1422,449
5,1420,445
5,1415,433
5,1412,425
5,1410,420
5,1410,418
5,1410,413
5,1410,408
5,1409,399
5,1409,395
5,1409,393
5,1410,391
5,1410,390
5,1411,386
5,1412,378
5,1412,374
5,1413,370
5,1414,368
5,1414,367
5,1414,366
5,1414,362
5,1413,354
5,1412,350
5,1412,347
5,1412,345
6,1412,344
6,1411,344
6,1411,341
6,1411,340
6,1410,340
6,1409,340
6,1405,344
6,1395,354
6,1371,375
6,1351,393
6,1342,401
6,1321,419
6,1299,441
6,1287,456
6,1273,473
6,1262,485
6,1250,501
6,1242,511
6,1235,523
6,1230,531
6,1223,545
6,1215,557
6,1203,572
6,1197,581
6,1189,591
6,1181,602
6,1177,606
6,1169,615
6,1162,624
6,1150,634
6,1143,640
6,1134,645
6,1130,648
6,1124,650
6,1119,652
6,1112,657
6,1105,660
6,1098,664
6,1093,665
6,1087,669
6,1081,671
6,1074,674
6,1069,677
6,1062,680
6,1058,681
6,1055,682
6,1054,683
6,1051,684
6,1049,684
6,1045,685
6,1039,687
6,1029,689
6,1022,692
6,1013,694
6,1007,696
6,1003,696
6,999,698
6,997,700
6,996,702
6,994,707
6,994,710
6,991,714
6,990,719
6,988,724
6,987,726
6,987,729
6,986,732
6,986,734
6,986,735
6,986,736
6,986,737
6,986,738
6,985,739
6,985,740
6,985,741
6,985,742
6,985,743
6,984,743
6,984,744
6,984,745
6,983,746
6,982,747
6,981,747
6,980,748
6,980,749
7,979,749
7,979,747
7,979,723
7,979,663
7,979,517
7,979,435
7,981,348
7,982,328
7,982,318
7,983,312
7,985,298
7,988,290
7,992,274
7,994,265
7,996,257
7,996,248
7,996,223
7,996,201
7,996,167
7,997,152
7,999,148
7,1004,137
7,1023,117
7,1021,117
7,1014,117
7,1008,119
7,1005,119
7,1003,120
7,1002,122
7,999,123
7,994,125
7,986,125
7,977,125
7,974,125
7,974,122
7,975,117
7,978,111
7,979,109
7,980,105
7,981,102
7,982,97
7,984,94
7,985,89
7,985,88
7,985,86
7,985,84
7,985,81
7,985,78
7,986,77
7,987,76
7,989,75
7,989,74
7,990,73
7,991,73
7,991,72
7,992,71
8,993,71
8,992,71
8,988,71
8,978,74
8,974,75
8,958,81
8,944,86
8,932,89
8,917,94
8,893,101
8,880,103
8,871,105
8,867,105
8,861,106
8,857,107
8,851,109
8,847,109
8,837,110
8,831,110
8,820,110
8,813,110
8,804,110
8,797,110
8,788,110
8,781,110
8,778,110
