0,1176,456
0,1176,455
0,1177,453
0,1177,451
0,1178,451
0,1179,450
0,1179,449
0,1180,448
0,1188,447
0,1203,451
0,1276,478
0,1382,524
0,1447,558
0,1477,583
0,1485,592
0,1499,605
0,1516,615
0,1536,629
0,1548,642
0,1555,652
0,1561,665
0,1565,675
0,1568,682
0,1570,685
0,1574,689
0,1576,693
0,1580,698
0,1582,700
0,1587,705
0,1592,709
1,1594,711
1,1597,712
1,1599,713
1,1600,713
1,1600,714
1,1602,714
1,1603,714
1,1605,714
1,1606,714
1,1606,713
1,1607,709
1,1608,699
1,1608,688
1,1604,664
1,1598,646
1,1590,616
1,1583,600
1,1579,590
1,1564,556
1,1541,515
1,1533,503
1,1518,479
1,1506,463
1,1498,451
1,1493,441
1,1484,427
1,1472,405
1,1445,357
1,1408,279
1,1388,233
1,1374,202
1,1371,197
1,1371,196
1,1371,194
1,1371,174
1,1371,163
1,1373,149
1,1373,143
1,1373,137
1,1373,133
1,1373,129
1,1373,125
1,1374,121
1,1378,111
1,1381,99
1,1381,94
1,1383,90
1,1384,83
1,1384,81
2,1384,80
2,1385,78
2,1386,77
2,1386,75
2,1385,75
2,1381,75
2,1376,78
2,1371,82
2,1362,92
2,1355,98
2,1340,108
2,1329,117
2,1315,129
2,1309,134
2,1300,142
2,1292,148
2,1279,156
2,1267,164
2,1251,175
2,1243,181
2,1230,193
2,1220,201
2,1207,216
2,1199,224
2,1189,236
2,1182,244
2,1173,256
2,1168,264
2,1163,273
2,1161,280
2,1157,287
2,1154,295
2,1152,299
2,1147,310
2,1144,318
2,1141,330
2,1139,336
2,1135,349
2,1132,358
2,1127,374
2,1122,384
2,1118,399
2,1116,406
2,1113,420
2,1110,428
2,1107,441
2,1104,450
2,1100,465
2,1099,473
2,1095,488
2,1093,499
2,1090,515
2,1087,527
2,1083,544
2,1081,555
2,1076,573
2,1073,587
2,1067,607
2,1063,619
2,1057,635
2,1052,647
2,1046,662
2,1042,671
2,1036,681
2,1032,688
2,1027,695
2,1024,698
2,1018,704
2,1016,707
2,1014,709
2,1010,712
2,1008,714
2,1005,716
2,1004,718
2,1000,720
2,996,724
2,993,726
2,990,729
2,982,735
2,974,742
2,965,750
2,958,756
2,953,761
2,948,764
2,946,765
2,944,767
2,938,770
2,926,775
2,915,777
2,906,779
2,902,780
2,900,781
2,897,784
2,894,786
2,889,790
2,884,795
2,882,798
2,879,801
2,876,805
2,875,809
2,874,812
2,874,815
2,874,818
2,875,820
2,875,822
3,876,824
3,877,824
3,878,826
3,879,826
3,880,827
3,882,829
3,883,830
3,884,830
3,885,830
3,887,831
3,888,831
3,889,831
3,890,831
3,890,830
3,891,828
3,892,827
3,893,823
3,893,820
3,894,819
3,894,817
3,894,816
3,894,815
3,894,814
3,894,812
3,894,811
3,894,808
3,893,806
3,891,803
3,889,800
3,887,797
3,886,795
3,883,792
3,881,789
3,877,786
3,875,784
3,872,780
3,869,777
3,866,774
3,864,772
3,860,769
3,858,768
3,856,765
3,854,763
3,852,760
3,851,759
3,849,757
3,848,756
3,847,755
3,845,753
3,844,752
3,843,750
3,841,748
3,840,747
3,838,745
3,836,743
3,836,742
3,835,742
3,835,741
3,835,740
3,835,739
3,834,737
3,834,736
3,834,734
3,834,731
3,834,729
3,834,727
4,834,726
4,834,723
4,835,721
4,836,719
4,837,719
4,838,718
4,838,717
4,839,717
4,840,716
4,841,716
4,842,715
4,843,715
4,847,715
4,852,717
4,858,718
4,862,719
4,864,721
4,865,722
4,868,724
4,872,726
4,877,730
4,881,733
4,887,738
4,890,741
4,896,747
4,900,751
4,904,756
4,908,760
4,912,765
4,914,768
4,919,775
4,921,781
4,925,788
4,927,794
4,933,804
4,936,809
4,942,819
4,945,827
4,951,838
4,955,846
4,958,856
4,961,863
4,965,875
4,967,882
4,970,892
4,971,897
4,974,906
4,976,912
4,979,920
4,981,925
4,984,932
4,986,937
4,989,944
4,992,951
4,994,957
4,997,963
4,1000,970
4,1004,978
4,1007,982
4,1012,989
4,1015,994
4,1019,999
4,1021,1002
4,1026,1007
4,1029,1010
4,1032,1012
4,1034,1013
4,1035,1014
4,1037,1015
4,1038,1016
4,1043,1018
4,1047,1021
4,1050,1023
4,1054,1025
4,1056,1026
4,1057,1026
4,1060,1027
4,1061,1028
5,1064,1029
5,1064,1030
5,1066,1031
5,1068,1032
5,1068,1033
5,1069,1033
5,1069,1034
5,1070,1034
5,1071,1035
5,1073,1036
5,1074,1037
5,1075,1037
5,1076,1038
5,1078,1038
5,1080,1038
5,1083,1038
5,1084,1038
5,1086,1038
5,1087,1037
5,1087,1036
5,1089,1034
5,1091,1030
5,1092,1027
5,1094,1024
5,1096,1021
5,1096,1016
5,1097,1012
5,1097,1006
5,1097,1003
5,1097,996
5,1096,990
5,1093,981
5,1091,977
5,1087,969
5,1085,964
5,1074,947
5,1069,938
5,1064,931
5,1053,918
5,1042,907
5,1032,896
5,1025,888
5,1017,877
5,1009,868
5,999,857
5,993,851
5,986,846
5,983,842
5,976,837
5,969,832
5,960,826
5,954,822
5,943,816
5,935,812
5,922,804
5,915,800
5,908,796
5,903,793
5,897,789
5,893,787
5,885,782
5,878,779
5,870,772
5,866,769
5,861,763
5,854,753
5,850,747
5,847,741
5,846,739
5,846,738
5,846,737
5,846,736
5,846,735
5,846,734
5,846,733
5,846,732
5,847,731
5,848,731
6,848,730
6,849,730
6,850,730
6,851,730
6,852,729
6,859,729
6,868,726
6,877,723
6,882,720
6,903,707
6,917,699
6,942,685
6,956,676
6,972,666
6,979,660
6,987,654
6,990,651
6,995,647
6,999,643
6,1007,638
6,1013,634
6,1022,629
6,1028,624
6,1046,608
6,1059,596
6,1068,589
6,1095,564
6,1106,554
6,1119,541
6,1131,530
6,1146,516
6,1155,508
6,1167,496
6,1177,486
6,1191,470
6,1204,459
6,1222,442
6,1232,433
6,1247,418
6,1258,407
6,1274,391
6,1289,378
6,1327,348
6,1351,330
6,1364,319
6,1385,302
6,1400,291
6,1421,277
6,1431,270
6,1451,259
6,1463,251
6,1478,242
6,1487,237
6,1501,229
6,1510,226
6,1523,219
6,1531,214
6,1540,210
6,1544,208
6,1545,207
6,1549,206
6,1554,203
6,1557,202
6,1563,199
6,1568,196
6,1577,193
6,1583,192
6,1591,189
6,1595,187
6,1602,184
6,1610,181
6,1624,176
6,1637,172
6,1653,168
6,1664,164
6,1675,160
6,1691,153
6,1697,151
6,1704,148
6,1710,146
6,1719,143
6,1725,142
6,1733,139
6,1736,139
6,1741,137
6,1744,135
6,1745,135
6,1746,135
6,1749,133
6,1753,131
6,1760,129
6,1766,126
6,1774,123
6,1777,121
6,1780,120
6,1781,119
6,1784,118
6,1785,117
6,1787,115
6,1788,115
6,1791,113
7,1792,112
7,1794,111
7,1795,110
7,1796,109
7,1797,108
7,1799,107
7,1800,106
7,1801,105
7,1801,104
7,1801,103
7,1800,102
7,1799,100
7,1798,99
7,1797,97
7,1796,95
7,1795,93
7,1793,91
7,1793,90
7,1792,88
7,1791,88
7,1790,86
7,1789,86
7,1789,85
7,1788,84
7,1786,82
7,1785,82
7,1785,81
7,1783,81
7,1782,80
7,1781,80
7,1780,80
7,1776,81
7,1772,84
7,1769,86
7,1767,87
7,1765,89
7,1764,90
7,1763,90
7,1763,91
7,1762,92
7,1760,93
7,1759,94
7,1758,95
7,1757,96
7,1756,98
8,1754,99
8,1753,100
8,1752,101
8,1751,102
8,1750,102
8,1750,101
8,1743,101
8,1719,107
8,1706,112
8,1684,121
8,1671,127
8,1657,136
8,1649,140
8,1639,146
8,1633,149
8,1623,157
8,1615,163
8,1604,169
8,1595,174
8,1590,178
8,1581,185
8,1573,189
8,1560,197
8,1548,204
8,1532,213
8,1522,219
8,1505,228
8,1493,234
8,1476,243
8,1464,250
8,1448,258
8,1439,261
8,1429,266
8,1424,268
8,1416,272
8,1411,273
8,1405,276
8,1401,277
8,1396,278
8,1393,280
8,1381,281
8,1361,285
8,1341,289
8,1328,291
8,1318,292
8,1309,294
8,1302,297
8,1294,300
8,1289,302
8,1283,304
8,1277,306
8,1274,308
8,1272,310
8,1268,313
8,1266,316
9,1264,318
9,1263,320
9,1262,323
9,1262,326
9,1263,329
9,1265,330
9,1273,331
9,1285,326
9,1313,303
9,1338,278
9,1360,258
9,1375,243
9,1384,234
9,1393,226
9,1401,218
9,1409,211
9,1417,204
9,1424,196
9,1428,193
9,1430,190
9,1437,181
9,1445,173
9,1452,164
9,1459,155
9,1463,150
9,1468,143
9,1471,139
9,1473,137
9,1475,136
9,1477,135
