1137.6,953.207
662.051,937.881
660.117,1024.33
64.6289,653.939
639.082,590.032
90.0586,690.524
1013.79,559.182
230.625,521.115
1409.47,995.032
303.75,732.678
87.9492,861.614
1084.34,1014.02
116.25,708.684
785.039,829.182
1214.47,363.505
886.641,515.281
862.324,438.882
1215.7,2.50488
404.297,805.386
1612.15,455.922
1333.71,517.225
1604.88,637.526
935.391,980.068
76.582,847.244
1267.03,649.951
1696.76,841.542
339.785,331.304
1384.28,268.649
596.895,884.092
1577.87,978.948
1631.54,527.278
935.918,309.551
723.457,548.635
1564.69,621.178
773.906,689.139
275.684,427.05
1219.92,570.487
